producttitle,title,rating,review,text,sentiment,confidence,textblob_polarity,subjectivity,sentiment_category
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Perfect,5,It has rally helped me organize and It's become a great tool for our leadership to use as far as interactions,perfect rally helped organize become great tool leadership use far interaction,POSITIVE,0.997102797,0.633333333,0.916666667,Very Positive
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Great Software,5,"Easy to use, had all the material I needed.",great software easy use material needed,POSITIVE,0.998889744,0.616666667,0.791666667,Very Positive
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Easy to manage,5,"Cost is really easy to manage, control and report. I like it overall.",easy manage cost really easy manage control report like overall,NEGATIVE,0.856695414,0.288888889,0.555555556,Positive
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Helpful.,5,This was very useful for me to track the cost of the project and compare it.,helpful useful track cost project compare,POSITIVE,0.882299602,0.3,0,Positive
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Great Software,5,Extremely user-friendly and easy to teach new staff how to use. Great value for money when compared to other systems that we considered.,great software extremely userfriendly easy teach new staff use great value money compared system considered,NEGATIVE,0.564148009,0.408939394,0.757575758,Positive
Construction Management and Estimating Software (Multiuser Edition) RSMeans construction cost data pre-embedded,Worthy,5,Overall they are doing alot of neat things and I am looking forward to seeing how they continue to develop the product . they have a clean design that makes it easy to use and quick to set up.,worthy overall alot neat thing looking forward seeing continue develop product clean design make easy use quick set,POSITIVE,0.999242187,0.293333333,0.606666667,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Useful application,5,"This application has so many useful reports we needed. the accounting module is very detail and complete. The tech support is very friendly, helpful and professional, they resolve my issues promptly, and correctly It also offers all important information need weeks and months ahead of the events, such as schedules, maps, contact persons, bios and more.",useful application application many useful report needed accounting module detail complete tech support friendly helpful professional resolve issue promptly correctly also offer important information need week month ahead event schedule map contact person bios,POSITIVE,0.978875756,0.296428571,0.357142857,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Truthful information,1,I thought I would be receiving an actual CD but I received a card with a link to download the software. It would have been nice if that was indicated.,truthful information thought would receiving actual cd received card link download software would nice indicated,NEGATIVE,0.958618164,0.366666667,0.533333333,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Usedul and efficient.,5,"Useful and efficient. Ease of use helpful dashboards, Information sharing platform, transparent and format is user friendly.",usedul efficient useful efficient ease use helpful dashboard information sharing platform transparent format user friendly,NEGATIVE,0.969882071,0.3375,0.25,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Very easy to use.,5,Very convenient tool to maintain and acquire and maintain out members. That's crucial for us so this has been a great help.,easy use convenient tool maintain acquire maintain member thats crucial u great help,POSITIVE,0.954439104,0.411111111,0.861111111,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",This is NOT a church management product,1,"After trying to download software, I got a message saying the site was unsecure, alo this product is not Church management software as advertised.",church management product trying download software got message saying site unsecure alo product church management software advertised,NEGATIVE,0.999120176,0,0,Neutral
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Everything at the touch of a Button.,5,Works perfect for just starting a new Church help me stay organized.,everything touch button work perfect starting new church help stay organized,POSITIVE,0.999637842,0.378787879,0.518181818,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Honeytrap Warning - this is not secure software. Your data will be at risk if you use it.,1,"This isnt software. At best, it is a poorly designed website. At worst, it is collecting data for nefarious purposes.",honeytrap warning secure software data risk use isnt software best poorly designed website worst collecting data nefarious purpose,NEGATIVE,0.999288142,-2.78E-17,0.625,Negative
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone","Lots of features, easy to use.",5,"It has a lot of features that I need to run my business, likes reports ,membership, and online booking for client.",lot feature easy use lot feature need run business like report membership online booking client,NEGATIVE,0.729551792,0.433333333,0.833333333,Positive
"Church Management Software Professional System; Church Facilities, Office, Bookkeeping and Finances Administration (Online Access Code Card) Windows, Mac, Smartphone",Beware,1,This is not a church software.  There is no phone number or information on the website provided.,beware church software phone number information website provided,NEGATIVE,0.967707574,0,0,Neutral
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)",great product,5,Is an amazing product.  They went above and beyond helping me set up the program.  Great customer service!!,great product amazing product went beyond helping set program great customer service,POSITIVE,0.999709308,0.733333333,0.8,Very Positive
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)","The Employee Time Clock Software is complicated, therefore I did not use it.",2,"The Employee Time Clock Software is complicated for me, therefore I did not use it and hope that I can return it for a refund.  I bought it in January 2020.",employee time clock software complicated therefore use employee time clock software complicated therefore use hope return refund bought january,NEGATIVE,0.993107259,-0.5,1,Very Negative
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)","Good for a very simple employee time tracking system, nothing more",3,"Okay for the price.  It is very basic and does not do anything fancy.  I was hoping it would automatically calculate weekly overtime for a biweekly payroll, but it cannot.  I still have to print the weeks out individually.  I would also like to be able to program it to automatically calculate overtime for hours past 7:00pm.  The only option for overtime calculation is daily overtime, which my company does not do.  It would also be nice to have a search option for the employees to give them the ability to search their time sheets for errors without giving them access to change their times.The download and install is fairly simple and only took me about 30 minutes to install on the server and on several popular workstations.  I have a VPN for our satellite location and I will be installing that tomorrow.  I am sure that will be fine as well.",good simple employee time tracking system nothing okay price basic anything fancy hoping would automatically calculate weekly overtime biweekly payroll still print week individually would also like able program automatically calculate overtime hour past pm option overtime calculation daily overtime company would also nice search option employee give ability search time sheet error without giving access change timesthe download install fairly simple took minute install server several popular workstation vpn satellite location installing tomorrow sure fine well,POSITIVE,0.84352988,0.254761905,0.464512472,Positive
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)",Excellent time clock software,5,excellent time clock software. No need to worry about employee tampering or power outages.  The computer will keep time perfectly!  Once the employee signs on the time is recorded.  Highly recommend,excellent time clock software excellent time clock software need worry employee tampering power outage computer keep time perfectly employee sign time recorded highly recommend,POSITIVE,0.999243498,0.79,0.885,Very Positive
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)","very easy to use, great software",5,easy to setup - techs can clock in and out without me having to monitor them. nice that i can choose a password or pin for each person. great item,easy use great software easy setup tech clock without monitor nice choose password pin person great item,POSITIVE,0.83389312,0.613333333,0.833333333,Very Positive
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)",Five Stars,5,very good software,five star good software,POSITIVE,0.99982661,0.7,0.6,Very Positive
"Small Business Employee Time Clock Software, MULTIPLE PC Access license on a Network, | *NO MONTHLY FEES* | Up to 100 Employees | (Windows 11,10, 8, 7 &amp; Server 2022, 2019, 2016)",network,3,COuld not get it on our network and get it to work for all our employees.  Our IT dept spent hours with tech support.,network could get network get work employee dept spent hour tech support,NEGATIVE,0.997211754,-0.1,0.1,Negative
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",User friendly,5,Time Saving & Easy to Use,user friendly time saving easy use,POSITIVE,0.946933329,0.404166667,0.666666667,Positive
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",Saviour.,5,It saves a ton of time and money having this as a single source to keep all this project information in one place.,saviour save ton time money single source keep project information one place,NEGATIVE,0.995115399,-0.071428571,0.214285714,Negative
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",Computer program,4,It said that it was a CD a setup on the internet. I thought it was a program to put in the computer,computer program said cd setup internet thought program put computer,NEGATIVE,0.993909836,0,0,Neutral
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",Excellent software,5,Things that were performed correctly are incredibly useful and beneficial.,excellent software thing performed correctly incredibly useful beneficial,POSITIVE,0.999788105,0.65,0.5,Very Positive
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",Worthy,5,"The interface of the software is good, Viewing everything from plans to specifications is simple and fast.",worthy interface software good viewing everything plan specification simple fast,POSITIVE,0.998808146,0.308333333,0.639285714,Positive
"Rental and Property Management Software Professional; All in One Property Rental and Tenant Management Software; Rental Property Manager (Online Access Code Card) Win, Mac, Smartphone",Easy to use.,5,Overall it is a great software. Easy to use for non computer users.,easy use overall great software easy use non computer user,POSITIVE,0.995874345,0.416666667,0.604166667,Positive
MRBOSS Mobile POS Cash Register 10.1” Tablet 2“ Receipt Printer Software app for Small Business Restaurant Retail Grocery Convenience Mobile Food Dining car Bubble Tea Coffee Shop Beverage Bakery,Sent me the used one !!!,1,"I open my tablet today , it is someone used and returned tablet!!! Still have the old data inside , very terrible shopping experience!!!",sent used one open tablet today someone used returned tablet still old data inside terrible shopping experience,NEGATIVE,0.99763155,-0.3,0.566666667,Negative
MRBOSS Mobile POS Cash Register 10.1” Tablet 2“ Receipt Printer Software app for Small Business Restaurant Retail Grocery Convenience Mobile Food Dining car Bubble Tea Coffee Shop Beverage Bakery,Cannot contact seller,1,Tablet will. Not turn on 6 days pass return date not happy with the product,contact seller tablet turn day pas return date happy product,POSITIVE,0.997828186,0.8,1,Very Positive
MRBOSS Mobile POS Cash Register 10.1” Tablet 2“ Receipt Printer Software app for Small Business Restaurant Retail Grocery Convenience Mobile Food Dining car Bubble Tea Coffee Shop Beverage Bakery,Dont buy this junk,1,This is pure garbage,dont buy junk pure garbage,NEGATIVE,0.998403609,0.214285714,0.5,Positive
MRBOSS Mobile POS Cash Register 10.1” Tablet 2“ Receipt Printer Software app for Small Business Restaurant Retail Grocery Convenience Mobile Food Dining car Bubble Tea Coffee Shop Beverage Bakery,Junk / no reason else from seller !,1,"I received this product 3 days before my store opening. Opened the box, there was no stand included in the box just a charger cord. Plugged it in the screen turned purple and was unusable. Finally after multiple attempts I got it to somewhat function. Kept freezing, wouldnt do anything, due to a pop- up that said offline mode unavailable. Seems easy enough o fix , well it wasnt. Multiple attempts and it then told me I needed an update and to call the company immediately. Well I couldnt get through. There was no fixing this thing. I filed a claim and returned it and have not heard one word about my refund! I am 100 percent not happy with this product! DO NOT BUY this product ! Save your money!",junk reason else seller received product day store opening opened box stand included box charger cord plugged screen turned purple unusable finally multiple attempt got somewhat function kept freezing wouldnt anything due pop said offline mode unavailable seems easy enough fix well wasnt multiple attempt told needed update call company immediately well couldnt get fixing thing filed claim returned heard one word refund percent happy product buy product save money,NEGATIVE,0.998477161,0.184722222,0.451388889,Positive
"EMR Electronic Medical Record (EMR) Software and Practice Management Software Suite, E-PracticeSoft Professional, Patient Scheduling, Medical Billing All in One, Multiuser, Win PCs Only",Fine,5,Easy to use EMR software with practice management features at an affordable price.,fine easy use emr software practice management feature affordable price,POSITIVE,0.992020071,0.425,0.666666667,Positive
"EMR Electronic Medical Record (EMR) Software and Practice Management Software Suite, E-PracticeSoft Professional, Patient Scheduling, Medical Billing All in One, Multiuser, Win PCs Only",Classical,5,"Easy to access and convenient, I like it.",classical easy access convenient like,POSITIVE,0.991369426,0.216666667,0.416666667,Positive
"EMR Electronic Medical Record (EMR) Software and Practice Management Software Suite, E-PracticeSoft Professional, Patient Scheduling, Medical Billing All in One, Multiuser, Win PCs Only",Worth it.,5,Overall experience was wonderful. The features are wonderful in it Since I have started it using it has been a wonderful experience It is worth the money.,worth overall experience wonderful feature wonderful since started using wonderful experience worth money,POSITIVE,0.999869108,0.6,0.533333333,Very Positive
"EMR Electronic Medical Record (EMR) Software and Practice Management Software Suite, E-PracticeSoft Professional, Patient Scheduling, Medical Billing All in One, Multiuser, Win PCs Only",Better than expected,5,"I love the product overall. I recommend it, It really saves a bunch of time for the teams using it.",better expected love product overall recommend really save bunch time team using,POSITIVE,0.885735035,0.22,0.34,Positive
"ZHONGJI Cash Register with Built-in Thermal Printer with POS System Software,Cash Drawer,Barcode Scanner (Retail)",Good customer service and quality,5,"The customer service was great and helpful,  system good for restaurant",good customer service quality customer service great helpful system good restaurant,POSITIVE,0.999757349,0.733333333,0.65,Very Positive
"ZHONGJI Cash Register with Built-in Thermal Printer with POS System Software,Cash Drawer,Barcode Scanner (Retail)",Nonfunctional,2,"The scanner isnt working, customer display",nonfunctional scanner isnt working customer display,NEGATIVE,0.998664498,0,0,Neutral
"ZHONGJI Cash Register with Built-in Thermal Printer with POS System Software,Cash Drawer,Barcode Scanner (Retail)",Short in instructions,3,"The computer comes with no instructions, no way to know how to open, close, change means nothing, nada, zero, looks good but I had to figured out how to use the product, some names come in Chinese. But so far I will start to used it in full tomorrow",short instruction computer come instruction way know open close change mean nothing nada zero look good figured use product name come chinese far start used full tomorrow,NEGATIVE,0.99791652,0.119642857,0.519642857,Positive
Free Point of Sales Software for Mac [Download],Five Stars,5,very satisfied,five star satisfied,POSITIVE,0.999405622,0.5,1,Very Positive
Free Point of Sales Software for Mac [Download],"Great Software Product, Easy to set up.",4,"Although I have a Retail Store - I  Set up in the Restaurant Settings, it is Easier to Use & See. I am still working on Attaching the Cash Drawer, it does not seem to sync. Credit Card and Receipt Printer is next, once they are delivered.",great software product easy set although retail store set restaurant setting easier use see still working attaching cash drawer seem sync credit card receipt printer next delivered,POSITIVE,0.501662612,0.411111111,0.527777778,Positive
Free Point of Sales Software for Mac [Download],Does not work,1,did not work on my Mac.,work work mac,POSITIVE,0.991820216,0,0,Neutral
Utlimate Employer [Old Version],Has some great ideas for job descriptions,3,"It's ok.  Has some great ideas for job descriptions.  Loses formatting when printing, which was highly frustrating as my time is valuable and was not easy to fix. Another aspect that I do not like is that you cannot save any information on the hard drive.  Our agency uses a cloud system and I could not save any of the information onto the cloud.  As a result, the administrative assistant needed to type out ALL information so all agency employees can have access.  The SHRM website is just as informative.",great idea job description ok great idea job description loses formatting printing highly frustrating time valuable easy fix another aspect like save information hard drive agency us cloud system could save information onto cloud result administrative assistant needed type information agency employee access shrm website informative,NEGATIVE,0.999156237,0.220238095,0.625,Positive
Utlimate Employer [Old Version],Waste of money,1,"very hard to use. Not intuitive at all. There is no manual or directions on how to set anything up. Policies now would make you think you make all types of policies, but it is really just to make a handbook. Waste of money.",waste money hard use intuitive manual direction set anything policy would make think make type policy really make handbook waste money,NEGATIVE,0.999715984,-0.122916667,0.185416667,Negative
Sage 50 Premium Accounting 2024 U.S. 1-User 1-Year Subscription Small Business Accounting Software [PC Download],saved money,5,"The price is right, saved $400.00.",saved money price right saved,POSITIVE,0.998424053,0.285714286,0.535714286,Positive
Sage 50 Premium Accounting 2024 U.S. 1-User 1-Year Subscription Small Business Accounting Software [PC Download],Product works well customer service not so much,1,It meets the accounting needs. But bait and switch tactics create a distrust about the company,product work well customer service much meet accounting need bait switch tactic create distrust company,NEGATIVE,0.819608688,0.2,0.2,Positive
Dave Ramsey&#39;s Financial Peace Workplace Edition - Membership Kit,"Any Version of Dave Ramsey's Finanical Peace University gives Priceless, Life changning Info.",5,"FABULOUS product.  I was fortunate to find two of these factory sealed items for under $20 including shipping each (they sell at auction sites for over $50 each plus shipping in Used and incomplete editions.  One was for me, the other is a gift to my niece and her husband.  I immediately found $300 a month I was wasting.  Yes I DID find it difficult to change habits, but I wanted to change my life so that if I wanted to take early retirement in 5 years, I could.  It is a wonderful feeling to know I can choose to retire rather than be forced to work.  Yes, I have a 401K, I paid off all my student loan debt (for 3 degrees) before FPU; but I also USED to NOT have credit card debt as I do now etc.. I started bad habits and now FPU is helping me get back into good ones.As for the product, I had a chance to compare this Workplace edition from approx. 2008-2010 to the current Government online version.  The PDF file of the workbook downloaded in this month of August 2015 had (9 lessons + 3 Bonus); while the printed leather bound workbook had 13 chapters.  The lessons are not exactly in the same order, and a name or two has changed slightly.  But it is easy to match them up.  Yes the graphics or page layouts have changed a bit too.  But the questions per lesson and answer sheets at the end of each chapter appear to line up  in order exactly for both. The missing chapter from prior years is titled ""The Great Misunderstanding"" and really seems to explain Giving and tithing from a biblical and Christian stewardship of God's Funds perspective.  I think it was left out of the Government edition to prevent issues regarding religious conflict.This really is priceless, life changing information! Doing the budget was the hardest part.  I like the way Dave builds bridges for conversation between couples so the ""stickler"" who has a spreadsheet for his/her spreadsheets and the free spirit spouse work together.Oh the hardbound book in this older version is ""Financial Peace Revisited"".  I personally prefer the layout of his: “Complete Guide to Money: The Handbook of FPU”.  I am a person who loves to have the ""new shiny thing."" So, yes I still want to newest version of the FPU system.  But my older, yet still brand new in shrink wrap version has worked perfectly and appears to have given me every nugget of wisdom his new course offers. Admittedly, Dave is a master at rinsing and retooling his information.  In fact many ""Info-Product guru's"" teach that strategy.I am not attempting to start a debate, just trying to let people know that the biblical principles are there, but did not strike me as being forced down my throat; someone else could disagree.  I have not viewed that 13th lesson so I cannot say much about it.",version dave ramseys finanical peace university give priceless life changning info fabulous product fortunate find two factory sealed item including shipping sell auction site plus shipping used incomplete edition one gift niece husband immediately found month wasting yes find difficult change habit wanted change life wanted take early retirement year could wonderful feeling know choose retire rather forced work yes k paid student loan debt degree fpu also used credit card debt etc started bad habit fpu helping get back good onesas product chance compare workplace edition approx current government online version pdf file workbook downloaded month august lesson bonus printed leather bound workbook chapter lesson exactly order name two changed slightly easy match yes graphic page layout changed bit question per lesson answer sheet end chapter appear line order exactly missing chapter prior year titled great misunderstanding really seems explain giving tithing biblical christian stewardship god fund perspective think left government edition prevent issue regarding religious conflictthis really priceless life changing information budget hardest part like way dave build bridge conversation couple stickler spreadsheet hisher spreadsheet free spirit spouse work togetheroh hardbound book older version financial peace revisited personally prefer layout complete guide money handbook fpu person love new shiny thing yes still want newest version fpu system older yet still brand new shrink wrap version worked perfectly appears given every nugget wisdom new course offer admittedly dave master rinsing retooling information fact many infoproduct guru teach strategyi attempting start debate trying let people know biblical principle strike forced throat someone else could disagree viewed th lesson say much,NEGATIVE,0.985253036,0.214604377,0.461952862,Positive
Dave Ramsey&#39;s Financial Peace Workplace Edition - Membership Kit,Helpful,5,This is a great way to help set-up a budget and savings plan.,helpful great way help setup budget saving plan,POSITIVE,0.996861815,0.8,0.75,Very Positive
SAGE 50 PREMIUM ACCOUNTING 2024 U.S. 1-USER 1-YEAR SUBSCRIPTION,Does not work as well as advertised tomany simple errors in transaction and reports,3,Does not import quickbook destop data well final numbers on basic reports do not match original data. alot of missing data,work well advertised tomany simple error transaction report import quickbook destop data well final number basic report match original data alot missing data,NEGATIVE,0.997749031,0.035,0.456428571,Positive
Point of Sale POS System Includes Software Barcode Scanner Thermal Printer Cash by NamesBrand (Black),Not easy to install.,4,I am still trying to figure out how to install this.  You tube videos are all in another language and hard to understand.  I bought a screen to use with this and found out it was a complete waste.  Had to get another computer to get it to work.,easy install still trying figure install tube video another language hard understand bought screen use found complete waste get another computer get work,NEGATIVE,0.999780238,0.010416667,0.44375,Positive
